"group","key","en","fk","lang","alias","trans"
"events","stat-3","Repairable devices","Repairable devices","no","no",
"events","stat-4","End-of-life devices","End-of-life devices","no","no",
"events","stat-5","Fixed devices","Fixed devices","no","no",
"events","stat-6","CO2 emissions prevented","CO2 emissions prevented","no","no",
"events","stat-7","Waste prevented","Waste prevented","no","no",
"events","status","Status",NULL,"no","no",
"events","table_restarter_column","Repairer","Restarter","no","no",
"events","table_skills_column","Skills","Skills","no","no",
"events","talk_thread","View event conversation",NULL,"no","no",
"events","type_email_addresses_message","Note: you can also manually type in the email address of anyone else you would like to invite to this event.  Press the tab, enter or comma key after each email address that you enter.","Note: you can also manually type in the email address of anyone else you would like to invite to this event.  Press the tab, enter or comma key after each email address that you enter.","no","no",
"events","type_shareable_link_message","Share the above link to invite people to join this event.  If a person you share the link with does not have an account yet, they will be prompted to register.",NULL,"no","no",
"events","upcoming_events","Upcoming events","Upcoming events","no","no",
"events","upcoming_for_your_groups","Upcoming events for your groups",NULL,"no","no",
"events","upcoming_search_count","There are :count upcoming events in total.",NULL,"no","no",
"events","upcoming_search_from","From",NULL,"no","no",
"events","upcoming_search_match","{0}There are no events that match your search.|{1}There is 1 event that matches your search.|[2,*]There are :count events that match your search.",NULL,"no","no",
"events","upcoming_search_to","To",NULL,"no","no",
"events","validate_location","Location must be present unless the event is online.",NULL,"no","no",
"events","view_map","View map",NULL,"no","no",
"events","volunteer_attended_button","Volunteer attended","Volunteer attended","no","no",
"events","volunteer_email_address","Volunteer's email address (optional)","Volunteer's email address (optional)","no","no",
"events","volunteers","Volunteers",NULL,"no","no",
"events","warning_volunteers_message","Please note that the number of volunteers does not match the attendance record.  Do you need to add or remove volunteers?","Please note that the number of volunteers does not match the attendance record.  Do you need to add or remove volunteers?","no","no",
"events","waste_prevented","Waste prevented",NULL,"no","no",
"events","your_events","Your events",NULL,"no","no",
"events","youre_going","You're going!",NULL,"no","no",
"general","alert_uptodate","Thanks! You are up to date","Thanks! You are up to date","no","no",
"general","alert_uptodate_text","You have nothing to action now. When you do, we'll let you know.","You have nothing to action now. When you do, we'll let you know.","no","no",
"general","calendar_feed_help_url","/t/fixometer-how-to-subscribe-to-a-calendar",NULL,"no","no",
"general","change_photo","Change photo","Change photo","no","no",
"general","change_photo_text","Choose a photo so others can recognise you from an event or meet you here","Choose a photo so others can recognise you from an event or meet you here","no","no",
"general","dashboard","Dashboard","Dashboard","no","no",
"general","discourse_url","https://talk.restarters.net","https://talk.restarters.net","no","no",
"general","email_alerts","Emails & alerts","Emails & alerts","no","no",
"general","email_alerts_pref1","I would like to receive The Restart Project monthly newsletter","I would like to receive The Restart Project monthly newsletter","no","no",
"general","email_alerts_pref2","I would like to receive email notifications about events or groups near me","I would like to receive email notifications about events or groups near me","no","no",
"general","email_alerts_text","Please choose what kind of email updates you would like to receive. You can change these at any time. Our Privacy Policy is available <a href=""https://therestartproject.org/data-and-privacy-policy/fixometer/"" rel=""noopener noreferrer"" target=""_blank"">here</a>","Please choose what kind of email updates you would like to receive. You can change these at any time. Our Privacy Policy is available <a href=""https://therestartproject.org/data-and-privacy-policy/fixometer/"" rel=""noopener noreferrer"" target=""_blank"">here</a>","no","no",
"general","faq_url","https://therestartproject.org/faq","https://therestartproject.org/faq","no","no",
"general","filter-results","Filter results","Filter results","no","no",
"general","general","General","General","no","no",
"general","help_feedback_url","https://talk.restarters.net/c/help","https://talk.restarters.net/c/help","no","no",
"general","introduction_message","We are a global community of people who help others fix their electronics in community events. Join us!","We are a global community of people who help others fix their electronics in community events. Join us!","no","no",
"general","login","Login","Login","no","no",
"general","logout","Logout","Logout","no","no",
"general","menu_discourse","Talk","Discussion","no","no",
"general","menu_events","Events",NULL,"no","no",
"general","menu_faq","FAQs","FAQs","no","no",
"general","menu_fixometer","Fixometer",NULL,"no","no",
"general","menu_groups","Groups",NULL,"no","no",
"general","menu_help_feedback","Help & Feedback","Help & Feedback","no","no",
"general","menu_other","Other Links","Other Links","no","no",
"general","menu_tools","Community Tools","Community Tools","no","no",
"general","menu_wiki","Wiki","Wiki","no","no",
"general","menu_workbench","Workbench",NULL,"no","no",
"general","new_group","Create a new group","Create a new group","no","no",
"general","next","Next","Next","no","no",
"general","onboarding_content_1","vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum. ","vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum. ","no","no",
"general","onboarding_content_2","praesent commodo cursus magna, vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum.","praesent commodo cursus magna, vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum.","no","no",
"general","onboarding_content_3","praesent commodo cursus magna, vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum.","praesent commodo cursus magna, vel scelerisque nisl consectetur et. Aenean eu leo quam. Pellentesque ornare sem lacinia quam venenatis vestibulum. Cras mattis consectetur purus sit amet fermentum.","no","no",
"general","onboarding_greeting","Hi ","Hi ","no","no",
"general","onboarding_heading_1","Welcome to Fixometer","Welcome to Fixometer","no","no",
"general","onboarding_heading_2","Create parties in your area","Create parties in your area","no","no",
"general","onboarding_heading_3","Add devices to parties","Add devices to parties","no","no",
"general","other_profile","profile","profile","no","no",
"general","party_reporting","Event reporting","Event reporting","no","no",
"general","please_select","Please select","Please select","no","no",
"general","previous","Previous","Previous","no","no",
"general","profile","Your profile","Your profile","no","no",
"general","profile_content","Please share some information about yourself, so you can connect with other organisers and fixers, and so we can understand the community better","Please share some information about yourself, so you can connect with other organisers and fixers, and so we can understand the community better","no","no",
"general","profile_picture","Profile picture","Profile picture","no","no",
"general","register","Register","Register","no","no",
"general","register-signin","Register/Sign in","Register/Sign in","no","no",
"general","repair_skills","Skills","Skills","no","no",
"general","repair_skills_content","This is optional but helps us improve your experience - which skills do you have and would like to share with others?","This is optional but helps us improve your experience - which skills do you have and would like to share with others?","no","no",
"general","reporting","Reporting","Reporting","no","no",
"general","restartproject_url","https://therestartproject.org","https://therestartproject.org","no","no",
"general","save_repair_skills","Save skills","Save skills","no","no",
"general","side_attention","Needs attention","Needs attention","no","no",
"general","side_upcoming","Upcoming events","Upcoming events","no","no",
"general","signmeup","Sign me up!","Sign me up!","no","no",
"general","tag_line","Let's get fixing","Let's get fixing","no","no",
"general","therestartproject","The Restart Project","The Restart Project","no","no",
"general","time_reporting","Volunteer hours","Volunteer hours","no","no",
"general","top_item1","Events","Events","no","no",
"general","top_item2","Repairs","Devices","no","no",
"general","top_item3","Groups","Groups","no","no",
"general","user","User","User","no","no",
"general","wiki_url","https://wiki.restarters.net","https://wiki.restarters.net","no","no",
"general","your_name","Your name","Your name","no","no",
"general","your_name_validation","Please enter your name","Please enter your name","no","no",
"general","your_repair_skills","Your skills","Your skills","no","no",
"group-audits","created.metadata","On :audit_created_at, :user_name created record <strong>:audit_url</strong>",NULL,"no","no",
"group-audits","created.modified.area","<strong>Area</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","created.modified.country","<strong>Country</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","created.modified.free_text","<strong>Free Text</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","created.modified.idgroups","<strong>Group ID</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","created.modified.latitude","<strong>Latitude</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","created.modified.location","<strong>Location</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","created.modified.longitude","<strong>Longitude</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","created.modified.name","<strong>Name</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","created.modified.website","<strong>Website</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","created.modified.wordpress_post_id","<strong>Wordpress post ID</strong> set as ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","unavailable_audits","No changes have been made to this group!","No changes have been made to this group!","no","no",
"group-audits","updated.metadata","On :audit_created_at, :user_name updated record <strong>:audit_url</strong>","On :audit_created_at, :user_name updated record <strong>:audit_url</strong>","no","no",
"group-audits","updated.modified.area","<strong>Area</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Area</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"group-audits","updated.modified.country","<strong>Country</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",NULL,"no","no",
"group-audits","updated.modified.free_text","<strong>Free Text</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Free Text</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"group-audits","updated.modified.latitude","<strong>Latitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Latitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"group-audits","updated.modified.location","<strong>Location</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Location</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"group-audits","updated.modified.longitude","<strong>Longitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Longitude</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"group-audits","updated.modified.name","<strong>Name</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Name</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"group-audits","updated.modified.website","<strong>Website</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","<strong>Website</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""","no","no",
"group-audits","updated.modified.wordpress_post_id","<strong>Wordpress post ID</strong> was modified from ""<strong>:old</strong>"" to ""<strong>:new</strong>""",NULL,"no","no",
"groups","about","About",NULL,"no","no",
"groups","about_group_name_header","About :group","About :group","no","no",
"groups","about_none","There is no description for this group yet.",NULL,"no","no",
"groups","add_event","Add event",NULL,"no","no",
"groups","add_groups","Add a group","Add a group","no","no",
"groups","add_groups_content","Tell us more about your group, so we can create a page for you and help you publicise to potential volunteers and participants.","Tell us more about your group, so we can create a page for you and help you publicise to potential volunteers and participants.","no","no",
"groups","all","All",NULL,"no","no",
"groups","all_groups","All Groups","All groups","no","no",
"groups","all_groups_mobile","All",NULL,"no","no",
"groups","all_volunteers_group_name_header","All volunteers of :group","All volunteers of :group","no","no",
"groups","all_volunteers_group_name_message","Here's a list of all of the volunteers affiliated with your group and their skills.","Here's a list of all of the volunteers affiliated with your group and their skills.","no","no",
"groups","approve_group","Approve group","Approve group","no","no",
"groups","area","Area",NULL,"no","no",
"groups","by_details","By details","By details","no","no",
"groups","calendar_copy_description","Add all upcoming events for :group to your Google/Outlook/Yahoo/Apple calendar with the link below:",NULL,"no","no",
"groups","calendar_copy_title","Access all group events in your personal calendar",NULL,"no","no",
"groups","cancel_invites_link","Cancel",NULL,"no","no",
"groups","cars","{0}cars|{1}car|[2,*]cars",NULL,"no","no",
"groups","co2_emissions_prevented","CO2 emissions prevented",NULL,"no","no",
"groups","co2_equivalence_visualisation_dropdown","CO<sub>2</sub> equivalence visualisation","CO<sub>2</sub> equivalence visualisation","no","no",
"groups","co2_prevented","CO<sub>2</sub> emissions prevented",NULL,"no","no",
"groups","computed_and_home_office","Computer & Home Office",NULL,"no","no",
"groups","consider_starting_a_group","Would you like to start or add a group? Have a look at <a href="":resources_url"">our resources</a>.",NULL,"no","no",
"groups","create_failed","Group could <strong>not</strong> be created. Please look at the reported errors, correct them, and try again.",NULL,"no","no",
"groups","create_group","Create group","Create group","no","no",
"groups","create_groups","Add a new group","Create new group","no","no",
"groups","create_groups_mobile","Create",NULL,"no","no",
"groups","create_groups_mobile2","Add new",NULL,"no","no",
"groups","created_at","Created",NULL,"no","no",
"groups","database_error","Group could <strong>not</strong> be created. Something went wrong with the database.",NULL,"no","no",
"groups","days","{0}days|{1}day|[2,*]days",NULL,"no","no",
"groups","delete_group","Delete group",NULL,"no","no",
"groups","delete_group_confirm","Please confirm that you want to delete :name.",NULL,"no","no",
"groups","delete_succeeded","Group <strong>:name</strong> has been deleted.",NULL,"no","no",
"groups","device_breakdown","Device breakdown",NULL,"no","no",
"groups","discourse_title","This is a discussion group for anyone who follows :group.

Find the group's main page here: :link.

Learn how to use this group here: :help

",NULL,"no","no",
"groups","done_button","Done",NULL,"no","no",
"groups","duplicate","That group name (:name) already exists.  If it's yours, please go to the Groups page using the menu and edit it.",NULL,"no","no",
"groups","edit_group","Edit group","Edit group","no","no",
"groups","edit_group_save_changes","Save changes","Save changes","no","no",
"groups","edit_group_text","Go ahead and change or improve your group's profile.","Go ahead and change or improve your group's profile.","no","no",
"groups","editing","Editing",NULL,"no","no",
"groups","electronic_gadget","Electronic Gadget",NULL,"no","no",
"groups","email_addresses_field","Email addresses","Email addresses","no","no",
"groups","email_invite","Invite via email",NULL,"no","no",
"groups","embed_code_header","Embed code","Embed code","no","no",
"groups","end_of_life_devices","End-of-life devices",NULL,"no","no",
"groups","end_of_life_items","End-of-life items",NULL,"no","no",
"groups","environmental_impact","Environmental impact",NULL,"no","no",
"groups","equal_to_driving","Equal to driving",NULL,"no","no",
"groups","events","event|events",NULL,"no","no",
"groups","field_group_images","Add group image here","Add group image here","no","no",
"groups","field_group_images_2","Choose an image for your group","Choose an image for your group","no","no",
"groups","fixed_devices","Fixed devices",NULL,"no","no",
"groups","fixed_items","Fixed items",NULL,"no","no",
"groups","follow_group","Follow",NULL,"no","no",
"groups","geocode_failed","The address you entered could not be found. Please try a more general address.",NULL,"no","no",
"groups","group","Group","Group","no","no",
"groups","group_actions","Group actions",NULL,"no","no",
"groups","group_admin_only","Admin only","Admin only","no","no",
"groups","group_count","There is <b>:count group</b>.|There are <b>:count groups</b>.",NULL,"no","no",
"groups","group_country","Country","Country","no","no",
"groups","group_events","Group events",NULL,"no","no",
"groups","group_facts","Group achievements",NULL,"no","no",
"groups","group_image","Group image","Group image","no","no",
"groups","group_tag","Tag","Tag","no","no",
"groups","group_tag2","Group tag","Group tag","no","no",
"groups","group_tags","Group tags","Group tags","no","no",
"groups","group_tags_add","Add new tag","Add new tag","no","no",
"groups","group_town-city","Town/city","Town/city","no","no",
"groups","groups","Groups","Groups","no","no",
"groups","groups_about_group","Tell us about your group","Tell us about your group","no","no",
"groups","groups_approval_text","Group submissions need to be approved by an administrator","Group submissions need to be approved by an administrator","no","no",
"groups","groups_frequency","Frequency","Frequency","no","no",
"groups","groups_group_small","A couple of examples include 'Restarters Torino' or 'Nottingham Fixers'","A couple of examples include 'Restarters Torino' or 'Nottingham Fixers'","no","no",
"groups","groups_hosts","Hosts","No. Hosts","no","no",
"groups","groups_location","Location","Location","no","no",
"groups","groups_location_placeholder","Enter your address",NULL,"no","no",
"groups","groups_location_small","I.e the place where the fixing happens!","I.e the place where the fixing happens!","no","no",
"groups","groups_modal_content","We can help you get started, scheduling and announcing events, logging data and getting reports on their impact.","We can help you get started, scheduling and announcing events, logging data and getting reports on their impact.","no","no",
"groups","groups_modal_title","Would you like to start a community repair group?","Would you like to start a community repair group?","no","no",
"groups","groups_modal-button","Yes, lets get started!","Yes, lets get started!","no","no",
"groups","groups_name","Name","Name","no","no",
"groups","groups_name_of","Name of group","Name of group","no","no",
"groups","groups_postcode_small","(Optional)",NULL,"no","no",
"groups","groups_restarters","Repairers","No. Restarters","no","no",
"groups","groups_title1","Your Groups","Your groups","no","no",
"groups","groups_title1_mobile","Yours",NULL,"no","no",
"groups","groups_title2","Groups nearest to you","Groups nearest to you","no","no",
"groups","groups_title2_mobile","Nearest",NULL,"no","no",
"groups","groups_title3","Groups","All restart groups","no","no",
"groups","groups_upcoming_event","Next event",NULL,"no","no",
"groups","groups_website","Your website","Your website","no","no",
"groups","groups_website_small","Don't have a website? Feel free to add a Facebook group or similar","Don't have a website? Feel free to add a Facebook group or similar","no","no",
"groups","headline_stats_dropdown","Headline stats","Headline stats","no","no",
"groups","headline_stats_message","This widget shows the headline stats for your group e.g. the number of participants at your parties; the hours volunteered","This widget shows the headline stats for your group e.g. the number of participants at your parties; the hours volunteered","no","no",
"groups","helptext_area","For display on The Restart Project homepage",NULL,"no","no",
"groups","hide_filters","Hide Filters",NULL,"no","no",
"groups","home_entertainment","Home Entertainment",NULL,"no","no",
"groups","host","Host",NULL,"no","no",
"groups","hours_volunteered","Hours volunteered",NULL,"no","no",
"groups","infographic_message","An infographic of an easy-to-understand equivalent of the CO<sub>2</sub> emissions that your group has prevented, such as equivalent number of cars manufactured.","An infographic of an easy-to-understand equivalent of the CO<sub>2</sub> emissions that your group has prevented, such as equivalent number of cars manufactured.","no","no",
"groups","introduction","We are a network of local repair groups from around the world.",NULL,"no","no",
"groups","invitation_pending","You have an invitation to this group.  Please click <a href="":accept"">here</a> if you would like to join.",NULL,"no","no",
"groups","invite_group_header_email","Invite volunteers",NULL,"no","no",
"groups","invite_group_header_link","Invite volunteers",NULL,"no","no",
"groups","invite_group_name_header","Invite volunteers to :group","Invite volunteers to :group","no","no",
"groups","invite_group_name_message","Invite volunteers to affiliate themselves with your group, so that you can invite them more easily to your upcoming events.","Invite volunteers to affiliate themselves with your group, so that you can invite them more easily to your upcoming events.","no","no",
"groups","invite_to_group","Invite to group",NULL,"no","no",
"groups","invite_volunteers","Invite volunteers",NULL,"no","no",
"groups","join_group_button","Follow group","Join group","no","no",
"groups","join_group_button_mobile","Follow",NULL,"no","no",
"groups","key_stats","Key stats",NULL,"no","no",
"groups","kitchen_and_household_items","Kitchen & Household Items",NULL,"no","no",
"groups","leave_group_button","Unfollow group",NULL,"no","no",
"groups","leave_group_button_mobile","Unfollow",NULL,"no","no",
"groups","leave_group_confirm","Please confirm that you want to unfollow this group.",NULL,"no","no",
"groups","like_manufacturing","Like manufacturing",NULL,"no","no",
"groups","like_watching_tv","Like watching TV for",NULL,"no","no",
"groups","location","Group location","Group location","no","no",
"groups","make_host","Make Host",NULL,"no","no",
"groups","message_example_text","<add a custom message here if required>","<add a custom message here if required>","no","no",
"groups","message_explainer","Type in the email addresses of the people you would like to invite to this group. Press the tab or comma key after each email address.","An email will be sent to the invitees inviting them to join your group.  If you would like to, you can include an additional message within the email by filling in the box above.","no","no",
"groups","message_header","Invitation message","Invitation message","no","no",
"groups","most_repaired_devices","Most repaired devices",NULL,"no","no",
"groups","nearby","Nearby",NULL,"no","no",
"groups","nearest_groups","These are the groups that are within 50 km of :location",NULL,"no","no",
"groups","nearest_groups_change","(change)",NULL,"no","no",
"groups","no_groups_mine","<b>If you can't see any here yet, why not <a href=""/group/nearby"">follow your nearest group</a> to hear about their upcoming repair events?</b>",NULL,"no","no",
"groups","no_groups_near_you","We can't find any repair groups in our database near to your area (:area).",NULL,"no","no",
"groups","no_groups_nearest_no_location","<b><p>You do not currently have a town/city set.  You can set one in <a href=""/profile/edit"">your profile</a>.</p><p>You can also <a href=""/group/all"">view all groups</a>.</p></b>",NULL,"no","no",
"groups","no_groups_nearest_with_location","<p>There are no groups within 50 km of your location. You can <a href=""/group/all"">see all groups here</a>. Or why not start your own? <a href=""https://talk.restarters.net/t/how-to-run-a-repair-event-the-restart-party-kit/324"">Learn what running your own repair event involves.</a></p>",NULL,"no","no",
"groups","no_other_events","There are currently no other upcoming events.",NULL,"no","no",
"groups","no_other_nearby_events","There are currently no other upcoming nearby events.",NULL,"no","no",
"groups","no_past_events","There are currently no past events for this group",NULL,"no","no",
"groups","no_unpowered_stats","At the moment, these stats are only displayed for powered items. We hope to include unpowered items soon.",NULL,"no","no",
"groups","no_upcoming_events","There are currently no upcoming events.",NULL,"no","no",
"groups","no_volunteers","There are no volunteers in this group",NULL,"no","no",
"groups","not_counting","Not counting toward this group's environmental impact is|Not counting toward this group's environmental impact are",NULL,"no","no",
"groups","not_joined_a_group","You are not currently following any repair groups! Groups nearest to you are shown below.",NULL,"no","no",
"groups","now_following","You are now following <a href="":link"">:name</a>!",NULL,"no","no",
"groups","now_unfollowed","You have now unfollowed <a href="":link"">:name</a>.",NULL,"no","no",
"groups","participants","Participants",NULL,"no","no",
"groups","participants_attended","Participants attended",NULL,"no","no",
"groups","past","Past",NULL,"no","no",
"groups","postcode","Group postcode",NULL,"no","no",
"groups","quick_access","Groups you create or follow appear below for quick access.",NULL,"no","no",
"groups","read_less","<img class=""icon"" src=""/images/minus-icon.svg"" style=""width: 20px;"" />&nbsp;READ LESS",NULL,"no","no",
"groups","read_more","Read more",NULL,"no","no",
"groups","remove_volunteer","Remove Volunteer",NULL,"no","no",
"groups","repairable_devices","Repairable devices",NULL,"no","no",
"groups","repairable_items","Repairable items",NULL,"no","no",
"groups","restarter_column_table","Repairer","Restarter","no","no",
"groups","search_country_placeholder","Country...",NULL,"no","no",
"groups","search_groups","Search groups","Search all groups","no","no",
"groups","search_location_placeholder","Search location...",NULL,"no","no",
"groups","search_name","Search name","Search name","no","no",
"groups","search_name_placeholder","Search name...",NULL,"no","no",
"groups","search_tags_placeholder","Tag",NULL,"no","no",
"groups","see_all_events","See all events",NULL,"no","no",
"groups","see_all_groups","See all groups",NULL,"no","no",
"groups","see_all_volunteers","See all :count volunteer|See all :count volunteers",NULL,"no","no",
"groups","send_invite_button","Send invites","Send invites","no","no",
"groups","share_group_stats","Share group stats",NULL,"no","no",
"groups","share_stats_header","Share your stats","Share your stats","no","no",
"groups","share_stats_message",":group have made a real impact fixing electronics and preventing waste. Help share this on your website and get other people involved:",":group have made a real impact fixing electronics and preventing waste. Help share this on your website and get other people involved:","no","no",
"groups","Shareable link","Invite via shareable link",NULL,"no","no",
"groups","shareable_link","Invite via shareable link",NULL,"no","no",
"groups","shareable_link_box","Shareable link",NULL,"no","no",
"groups","show_filters","Show Filters",NULL,"no","no",
"groups","skills_column_table","Skills","Skills","no","no",
"groups","sofas","{0}sofa|{1}sofas|[2,*]sofas",NULL,"no","no",
"groups","tag-1","Tag 1","Tag 1","no","no",
"groups","tag-2","Tag 2","Tag 2","no","no",
"groups","tag-3","Tag 3","Tag 3","no","no",
"groups","tag-4","Tag 4","Tag 4","no","no",
"groups","tag-5","Tag 5","Tag 5","no","no",
"groups","tag-6","Tag 6","Tag 6","no","no",
"groups","tag-7","Tag 7","Tag 7","no","no",
"groups","tag-8","Tag 8","Tag 8","no","no",
"groups","talk_group","View group conversation",NULL,"no","no",
"groups","talk_group_add_body","Thank you for following :group_name! You will now receive notifications when new events are planned and will be added to group messages. <a href=""https://talk.restarters.net/t/how-to-communicate-with-your-repair-group/6293"">Learn how group messages work and how to change your notification settings</a>.",NULL,"no","no",
"groups","talk_group_add_title","Welcome to :group_name",NULL,"no","no",
"groups","total_devices","Total devices worked on",NULL,"no","no",
"groups","total_events","Total events",NULL,"no","no",
"groups","town-city-placeholder","E.g. Paris, London, Brussels","E.g. Paris, London, Brussels","no","no",
"groups","type_email_addresses_message","Type in the email addresses of the people you would like to invite to this group.  Press the tab or comma key after each email address.","Type in the email addresses of the people you would like to invite to this group.  Press the tab or comma key after each email address.","no","no",
"groups","type_shareable_link_message","Share the above link to invite people to join this group.  If a person you share the link with does not have an account yet, they will be prompted to register.",NULL,"no","no",
"groups","upcoming_active","Upcoming & Active",NULL,"no","no",
"groups","upcoming_none_planned","None planned",NULL,"no","no",
"groups","volunteers","Volunteers",NULL,"no","no",
"groups","volunteers_attended","Volunteers attended",NULL,"no","no",
"groups","volunteers_confirmed","Volunteers confirmed",NULL,"no","no",
"groups","volunteers_invited","Volunteers invited",NULL,"no","no",
"groups","volunteers_nearby","Volunteers nearby",NULL,"no","no",
"groups","waste_prevented","Waste prevented",NULL,"no","no",
"groups","website","Website",NULL,"no","no",
"landing","campaign","Bring down the barriers to repair",NULL,"no","no",
"landing","campaign_barriers","Document the barriers to repair",NULL,"no","no",
"landing","campaign_data","Analyse repair data",NULL,"no","no",
"landing","campaign_join","Join the global Right to Repair movement",NULL,"no","no",
"landing","campaign_start","Join the movement",NULL,"no","no",
"landing","intro","We are a global network of people who help others repair at community events.",NULL,"no","no",
"landing","join","Join us",NULL,"no","no",
"landing","learn","Learn and share repair skills with others",NULL,"no","no",
"landing","login","Log in",NULL,"no","no",
"landing","need_more","Need more?",NULL,"no","no",
"landing","network","Empower your network",NULL,"no","no",
"landing","network_blurb","If you co-ordinate a network of community repair groups, we also offer affordable, custom packages to make your work easier.",NULL,"no","no",
"landing","network_brand","Custom-branding and localisation: user your logo and language",NULL,"no","no",
"landing","network_events","Display your groups and events on your website automatically",NULL,"no","no",
"landing","network_impact","Measure and track your network's overall impact",NULL,"no","no",
"landing","network_power","Help power the Right to Repair movement",NULL,"no","no",
"landing","network_record","Allow your volunteers to easily record repair data",NULL,"no","no",
"landing","network_start","Get in touch",NULL,"no","no",
"landing","network_tools","Give your groups access to event management and GDPR-compliant communication tools",NULL,"no","no",
"landing","organise","Organise community repair events",NULL,"no","no",
"landing","organise_advice","Get advice and support from other organisers",NULL,"no","no",
"landing","organise_manage","Manage your group and find volunteers",NULL,"no","no",
"landing","organise_publicise","Publicise repair events and measure your impact",NULL,"no","no",
"landing","organise_start","Start organising",NULL,"no","no",
"landing","repair_advice","Get or share repair advice on the forum",NULL,"no","no",
"landing","repair_group","Follow your local community repair group",NULL,"no","no",
"landing","repair_skills","Brush up on your repair skills with our repair wiki",NULL,"no","no",
"landing","repair_start","Start repairing",NULL,"no","no",
"landing","title","Welcome to Restarters!",NULL,"no","no",
"login","join_title","Join Restarters",NULL,"no","no",
"login","join_title_short","Join",NULL,"no","no",
"login","lead","Welcome to our Restarter community","Welcome to our Restarter community","no","no",
"login","login_title","Sign in","Sign in","no","no",
"login","more","Find out more","Find out more","no","no",
"login","stat_1","Devices fixed","Devices fixed","no","no",
"login","stat_2","CO<sub>2</sub> emissions prevented","CO<sub>2</sub> emissions prevented","no","no",
"login","stat_3","Waste prevented","Waste prevented","no","no",
"login","stat_4","Events held","Events held","no","no",
"login","whatis","Welcome to the Restarters community","Welcome to the Restarters community","no","no",
"login","whatis_content","<p>This is a place to grow the community electronics repair movement. The world needs more fixing and more fixing skills to be shared.</p><p>Join in if you would like to:</p><ul>
                                <li>Learn electronics repair with others</li>
                                <li>Share your repair skills with others</li>
                                <li>Organise electronics repair events</li>
                                <li>View and share the impact of repair events</li>
                                <li>Document and bring down the barriers to repair</li>
                            </ul>","<p>This is a place to grow the community electronics repair movement. The world needs more fixing and more fixing skills to be shared.</p><p>Join in if you would like to:</p><ul>
                                <li>Learn electronics repair with others</li>
                                <li>Share your repair skills with others</li>
                                <li>Organise electronics repair events</li>
                                <li>View and share the impact of repair events</li>
                                <li>Document and bring down the barriers to repair</li>
                            </ul>","no","no",
"microtask-ora","cta.body-s1-p1","Each item you're seeing was brought to a repair event to be fixed rather than thrown away.",NULL,"no","no",
"microtask-ora","cta.body-s1-p2","What do we do with this data?",NULL,"no","no",
"microtask-ora","cta.body-s2-header","Share repair skills",NULL,"no","no",
"microtask-ora","cta.body-s2-p1","By learning why items break and how to fix them, we can share this knowledge with the world.",NULL,"no","no",
"microtask-ora","cta.body-s3-header","Showcase the benefits of repair",NULL,"no","no",
"microtask-ora","cta.body-s3-p1","We help groups understand their impact, motivate their community, and support funding bids.",NULL,"no","no",
